08-05-23	OG121					15:40	KEF	SWF	21:50	TFPPC
08-05-23	OG505					19:55	WAW	KEF	00:15	TFPPE
08-05-23	OG615					20:10	BCN	KEF	00:45	TFPLA
08-05-23	OG665					20:25	MAD	KEF	01:00	TFPPB
08-05-23	OG695					20:40	LIS	KEF	01:05	TFPPA
08-05-23	OG102					22:50	BWI	KEF	04:50	TFAEW
08-05-23	OG142					22:50	IAD	KEF	04:55	TFPPF
08-05-23	OG122					23:10	SWF	KEF	04:40	TFPPC
08-05-23	OG112					23:15	BOS	KEF	04:40	TFPLB
09-05-23	OG400					06:00	KEF	CDG	09:30	TFPLA
09-05-23	OG900					06:20	KEF	CPH	09:30	TFPPA
09-05-23	OG800					06:30	KEF	STN	09:30	TFPPE
09-05-23	OG600					10:00	KEF	ALC	14:35	TFPLB
09-05-23	OG650					10:00	KEF	AGP	14:40	TFPPF
09-05-23	OG620					10:00	KEF	TFS	15:35	TFPPB
09-05-23	OG901					10:30	CPH	KEF	13:50	TFPPA
09-05-23	OG401					10:30	CDG	KEF	14:05	TFPLA
09-05-23	OG801					10:35	STN	KEF	13:40	TFPPE
09-05-23	OG141					15:00	KEF	IAD	21:40	TFPPC
09-05-23	OG101					15:05	KEF	BWI	21:40	TFPPA
09-05-23	OG111					15:20	KEF	BOS	21:30	TFAEW
09-05-23	OG601					15:35	ALC	KEF	20:20	TFPLB
09-05-23	OG651					15:40	AGP	KEF	20:30	TFPPF
09-05-23	OG121					15:40	KEF	SWF	21:50	TFPPE
09-05-23	OG621					16:35	TFS	KEF	22:15	TFPPB
09-05-23	OG102					22:50	BWI	KEF	04:50	TFPPA
09-05-23	OG142					22:50	IAD	KEF	04:55	TFPPC
09-05-23	OG122					23:10	SWF	KEF	04:40	TFPPE
09-05-23	OG112					23:15	BOS	KEF	04:40	TFAEW
10-05-23	OG880					06:00	KEF	DUB	08:35	TFPPE
10-05-23	OG400					06:00	KEF	CDG	09:30	TFPLA
10-05-23	OG980					06:10	KEF	ARN	09:25	TFPPB
10-05-23	OG900					06:20	KEF	CPH	09:30	TFPPC
10-05-23	OG800					06:30	KEF	STN	09:30	TFPPF
10-05-23	OG881					09:55	DUB	KEF	12:35	TFPPE
10-05-23	OG981					10:25	ARN	KEF	13:50	TFPPB
10-05-23	OG901					10:30	CPH	KEF	13:50	TFPPC
10-05-23	OG401					10:30	CDG	KEF	14:05	TFPLA
10-05-23	OG801					10:35	STN	KEF	13:40	TFPPF
10-05-23	OG640					10:45	KEF	LPA	16:30	TFPPA
10-05-23	OG141					15:00	KEF	IAD	21:40	TFPPE
10-05-23	OG101					15:05	KEF	BWI	21:40	TFPPF
10-05-23	OG614					15:10	KEF	BCN	19:30	TFPLB
10-05-23	OG111					15:20	KEF	BOS	21:30	TFPPC
10-05-23	OG121					15:40	KEF	SWF	21:50	TFPPB
10-05-23	OG641					17:30	LPA	KEF	23:15	TFPPA
10-05-23	OG615					20:30	BCN	KEF	01:05	TFPLB
10-05-23	OG102					22:50	BWI	KEF	04:50	TFPPF
10-05-23	OG142					22:50	IAD	KEF	04:55	TFPPE
10-05-23	OG122					23:10	SWF	KEF	04:40	TFPPB
10-05-23	OG112					23:15	BOS	KEF	04:40	TFPPC
11-05-23	OG700					05:45	KEF	BER	09:20	TFPPB
11-05-23	OG880					06:00	KEF	DUB	08:35	TFPPF
11-05-23	OG400					06:00	KEF	CDG	09:30	TFPLA
11-05-23	OG900					06:20	KEF	CPH	09:30	TFAEW
11-05-23	OG800					06:30	KEF	STN	09:30	TFPPE
11-05-23	OG600					10:00	KEF	ALC	14:35	TFPLB
11-05-23	OG620					10:00	KEF	TFS	15:35	TFPPA
